Country,Year,Mentions,Party,President
CZECHOSLOVAKIA,1797,0,Other,John Adams
NORTHERN IRELAND,1797,0,Other,John Adams
SOMALIA,1797,0,Other,John Adams
URUGUAY,1797,0,Other,John Adams
CAMBODIA,1797,0,Other,John Adams
SAUDI ARABIA,1797,0,Other,John Adams
SOUTH AFRICA,1797,0,Other,John Adams
YUGOSLAVIA,1797,0,Other,John Adams
FINLAND,1797,0,Other,John Adams
THAILAND,1797,0,Other,John Adams
JORDAN,1797,0,Other,John Adams
KUWAIT,1797,0,Other,John Adams
LITHUANIA,1797,0,Other,John Adams
SUDAN,1797,0,Other,John Adams
TAIWAN,1797,0,Other,John Adams
USA,1798,16,Other,John Adams
MEXICO,1798,0,Other,John Adams
GREAT BRITAIN,1798,1,Other,John Adams
SPAIN,1798,3,Other,John Adams
FRANCE,1798,10,Other,John Adams
CHINA,1798,0,Other,John Adams
CUBA,1798,0,Other,John Adams
USSR/RUSSIA,1798,0,Other,John Adams
JAPAN,1798,0,Other,John Adams
GERMANY,1798,0,Other,John Adams
SOUTH KOREA,1798,0,Other,John Adams
UK,1798,0,Other,John Adams
IRAQ,1798,0,Other,John Adams
PHILIPPINES,1798,0,Other,John Adams
NICARAGUA,1798,0,Other,John Adams
AFGHANISTAN,1798,0,Other,John Adams
CANADA,1798,0,Other,John Adams
BRAZIL,1798,0,Other,John Adams
VENEZUELA,1798,0,Other,John Adams
IRAN,1798,0,Other,John Adams
TURKEY,1798,0,Other,John Adams
PERU,1798,0,Other,John Adams
VIETNAM,1798,0,Other,John Adams
PANAMA,1798,0,Other,John Adams
ITALY,1798,0,Other,John Adams
PORTUGAL,1798,0,Other,John Adams
CHILE,1798,0,Other,John Adams
AUSTRIA,1798,0,Other,John Adams
COLOMBIA,1798,0,Other,John Adams
NETHERLANDS,1798,0,Other,John Adams
DENMARK,1798,0,Other,John Adams
ISRAEL,1798,0,Other,John Adams
EGYPT,1798,0,Other,John Adams
BELGIUM,1798,0,Other,John Adams
SWEDEN,1798,0,Other,John Adams
COSTA RICA,1798,0,Other,John Adams
ARGENTINA,1798,0,Other,John Adams
LIBERIA,1798,0,Other,John Adams
GREECE,1798,0,Other,John Adams
POLAND,1798,0,Other,John Adams
BOLIVIA,1798,0,Other,John Adams
HONDURAS,1798,0,Other,John Adams
INDIA,1798,0,Other,John Adams
GENEVA,1798,0,Other,John Adams
ECUADOR,1798,0,Other,John Adams
PAKISTAN,1798,0,Other,John Adams
THE WEST INDIES,1798,0,Other,John Adams
LIBYA,1798,0,Other,John Adams
NORWAY,1798,0,Other,John Adams
PRUSSIA,1798,0,Other,John Adams
AUSTRALIA,1798,0,Other,John Adams
UKRAINE,1798,0,Other,John Adams
HUNGARY,1798,0,Other,John Adams
LEBANON,1798,0,Other,John Adams
NORTH KOREA,1798,0,Other,John Adams
GUATEMALA,1798,0,Other,John Adams
HAITI,1798,0,Other,John Adams
SWITZERLAND,1798,0,Other,John Adams
SYRIA,1798,0,Other,John Adams
MOROCCO,1798,0,Other,John Adams
THE DOMINICAN REPUBLIC,1798,0,Other,John Adams
NEW ZEALAND,1798,0,Other,John Adams
PALESTINE,1798,0,Other,John Adams
BULGARIA,1798,0,Other,John Adams
IRELAND,1798,0,Other,John Adams
BOSNIA,1798,0,Other,John Adams
ARMENIA,1798,0,Other,John Adams
EL SALVADOR,1798,0,Other,John Adams
INDONESIA,1798,0,Other,John Adams
KOSOVO,1798,0,Other,John Adams
LAOS,1798,0,Other,John Adams
NIGERIA,1798,0,Other,John Adams
YEMEN,1798,0,Other,John Adams
CZECHOSLOVAKIA,1798,0,Other,John Adams
NORTHERN IRELAND,1798,0,Other,John Adams
SOMALIA,1798,0,Other,John Adams
URUGUAY,1798,0,Other,John Adams
CAMBODIA,1798,0,Other,John Adams
SAUDI ARABIA,1798,0,Other,John Adams
SOUTH AFRICA,1798,0,Other,John Adams
YUGOSLAVIA,1798,0,Other,John Adams
FINLAND,1798,0,Other,John Adams
THAILAND,1798,0,Other,John Adams
JORDAN,1798,0,Other,John Adams
KUWAIT,1798,0,Other,John Adams
LITHUANIA,1798,0,Other,John Adams
SUDAN,1798,0,Other,John Adams
TAIWAN,1798,0,Other,John Adams
USA,1799,8,Other,John Adams
MEXICO,1799,0,Other,John Adams
GREAT BRITAIN,1799,1,Other,John Adams
SPAIN,1799,0,Other,John Adams
FRANCE,1799,3,Other,John Adams
CHINA,1799,0,Other,John Adams
CUBA,1799,0,Other,John Adams
USSR/RUSSIA,1799,0,Other,John Adams
JAPAN,1799,0,Other,John Adams
GERMANY,1799,0,Other,John Adams
SOUTH KOREA,1799,0,Other,John Adams
UK,1799,2,Other,John Adams
IRAQ,1799,0,Other,John Adams
PHILIPPINES,1799,0,Other,John Adams
NICARAGUA,1799,0,Other,John Adams
AFGHANISTAN,1799,0,Other,John Adams
CANADA,1799,0,Other,John Adams
BRAZIL,1799,0,Other,John Adams
VENEZUELA,1799,0,Other,John Adams
IRAN,1799,0,Other,John Adams
TURKEY,1799,0,Other,John Adams
PERU,1799,0,Other,John Adams
VIETNAM,1799,0,Other,John Adams
PANAMA,1799,0,Other,John Adams
ITALY,1799,0,Other,John Adams
PORTUGAL,1799,0,Other,John Adams
CHILE,1799,0,Other,John Adams
AUSTRIA,1799,0,Other,John Adams
COLOMBIA,1799,0,Other,John Adams
NETHERLANDS,1799,0,Other,John Adams
DENMARK,1799,0,Other,John Adams
ISRAEL,1799,0,Other,John Adams
EGYPT,1799,0,Other,John Adams
BELGIUM,1799,0,Other,John Adams
SWEDEN,1799,0,Other,John Adams
COSTA RICA,1799,0,Other,John Adams
ARGENTINA,1799,0,Other,John Adams
LIBERIA,1799,0,Other,John Adams
GREECE,1799,0,Other,John Adams
POLAND,1799,0,Other,John Adams
BOLIVIA,1799,0,Other,John Adams
HONDURAS,1799,0,Other,John Adams
INDIA,1799,0,Other,John Adams
GENEVA,1799,0,Other,John Adams
ECUADOR,1799,0,Other,John Adams
PAKISTAN,1799,0,Other,John Adams
THE WEST INDIES,1799,0,Other,John Adams
LIBYA,1799,0,Other,John Adams
NORWAY,1799,0,Other,John Adams
PRUSSIA,1799,0,Other,John Adams
AUSTRALIA,1799,0,Other,John Adams
UKRAINE,1799,0,Other,John Adams
HUNGARY,1799,0,Other,John Adams
LEBANON,1799,0,Other,John Adams
NORTH KOREA,1799,0,Other,John Adams
GUATEMALA,1799,0,Other,John Adams
HAITI,1799,0,Other,John Adams
SWITZERLAND,1799,0,Other,John Adams
SYRIA,1799,0,Other,John Adams
MOROCCO,1799,0,Other,John Adams
THE DOMINICAN REPUBLIC,1799,0,Other,John Adams
NEW ZEALAND,1799,0,Other,John Adams
PALESTINE,1799,0,Other,John Adams
BULGARIA,1799,0,Other,John Adams
IRELAND,1799,0,Other,John Adams
BOSNIA,1799,0,Other,John Adams
ARMENIA,1799,0,Other,John Adams
EL SALVADOR,1799,0,Other,John Adams
INDONESIA,1799,0,Other,John Adams
KOSOVO,1799,0,Other,John Adams
LAOS,1799,0,Other,John Adams
NIGERIA,1799,0,Other,John Adams
YEMEN,1799,0,Other,John Adams
CZECHOSLOVAKIA,1799,0,Other,John Adams
NORTHERN IRELAND,1799,0,Other,John Adams
SOMALIA,1799,0,Other,John Adams
URUGUAY,1799,0,Other,John Adams
CAMBODIA,1799,0,Other,John Adams
SAUDI ARABIA,1799,0,Other,John Adams
SOUTH AFRICA,1799,0,Other,John Adams
YUGOSLAVIA,1799,0,Other,John Adams
FINLAND,1799,0,Other,John Adams
THAILAND,1799,0,Other,John Adams
JORDAN,1799,0,Other,John Adams
KUWAIT,1799,0,Other,John Adams
LITHUANIA,1799,0,Other,John Adams
SUDAN,1799,0,Other,John Adams
TAIWAN,1799,0,Other,John Adams
USA,1800,7,Other,John Adams
MEXICO,1800,0,Other,John Adams
GREAT BRITAIN,1800,1,Other,John Adams
SPAIN,1800,0,Other,John Adams
FRANCE,1800,1,Other,John Adams
CHINA,1800,0,Other,John Adams
CUBA,1800,0,Other,John Adams
USSR/RUSSIA,1800,0,Other,John Adams
JAPAN,1800,0,Other,John Adams
GERMANY,1800,0,Other,John Adams
SOUTH KOREA,1800,0,Other,John Adams
UK,1800,0,Other,John Adams
IRAQ,1800,0,Other,John Adams
PHILIPPINES,1800,0,Other,John Adams
NICARAGUA,1800,0,Other,John Adams
AFGHANISTAN,1800,0,Other,John Adams
CANADA,1800,0,Other,John Adams
BRAZIL,1800,0,Other,John Adams
VENEZUELA,1800,0,Other,John Adams
IRAN,1800,0,Other,John Adams
TURKEY,1800,0,Other,John Adams
PERU,1800,0,Other,John Adams
VIETNAM,1800,0,Other,John Adams
PANAMA,1800,0,Other,John Adams
ITALY,1800,0,Other,John Adams
PORTUGAL,1800,0,Other,John Adams
CHILE,1800,0,Other,John Adams
AUSTRIA,1800,0,Other,John Adams
COLOMBIA,1800,0,Other,John Adams
NETHERLANDS,1800,0,Other,John Adams
DENMARK,1800,0,Other,John Adams
ISRAEL,1800,0,Other,John Adams
EGYPT,1800,0,Other,John Adams
BELGIUM,1800,0,Other,John Adams
SWEDEN,1800,0,Other,John Adams
COSTA RICA,1800,0,Other,John Adams
ARGENTINA,1800,0,Other,John Adams
LIBERIA,1800,0,Other,John Adams
GREECE,1800,0,Other,John Adams
POLAND,1800,0,Other,John Adams
BOLIVIA,1800,0,Other,John Adams
HONDURAS,1800,0,Other,John Adams
INDIA,1800,0,Other,John Adams
GENEVA,1800,0,Other,John Adams
ECUADOR,1800,0,Other,John Adams
PAKISTAN,1800,0,Other,John Adams
THE WEST INDIES,1800,0,Other,John Adams
LIBYA,1800,0,Other,John Adams
NORWAY,1800,0,Other,John Adams
PRUSSIA,1800,0,Other,John Adams
AUSTRALIA,1800,0,Other,John Adams
UKRAINE,1800,0,Other,John Adams
HUNGARY,1800,0,Other,John Adams
LEBANON,1800,0,Other,John Adams
NORTH KOREA,1800,0,Other,John Adams
GUATEMALA,1800,0,Other,John Adams
HAITI,1800,0,Other,John Adams
SWITZERLAND,1800,0,Other,John Adams
SYRIA,1800,0,Other,John Adams
MOROCCO,1800,0,Other,John Adams
THE DOMINICAN REPUBLIC,1800,0,Other,John Adams
NEW ZEALAND,1800,0,Other,John Adams
PALESTINE,1800,0,Other,John Adams
BULGARIA,1800,0,Other,John Adams
IRELAND,1800,0,Other,John Adams
BOSNIA,1800,0,Other,John Adams
ARMENIA,1800,0,Other,John Adams
EL SALVADOR,1800,0,Other,John Adams
INDONESIA,1800,0,Other,John Adams
KOSOVO,1800,0,Other,John Adams
LAOS,1800,0,Other,John Adams
NIGERIA,1800,0,Other,John Adams
YEMEN,1800,0,Other,John Adams
CZECHOSLOVAKIA,1800,0,Other,John Adams
NORTHERN IRELAND,1800,0,Other,John Adams
SOMALIA,1800,0,Other,John Adams
URUGUAY,1800,0,Other,John Adams
CAMBODIA,1800,0,Other,John Adams
SAUDI ARABIA,1800,0,Other,John Adams
SOUTH AFRICA,1800,0,Other,John Adams
YUGOSLAVIA,1800,0,Other,John Adams
FINLAND,1800,0,Other,John Adams
THAILAND,1800,0,Other,John Adams
JORDAN,1800,0,Other,John Adams
KUWAIT,1800,0,Other,John Adams
LITHUANIA,1800,0,Other,John Adams
SUDAN,1800,0,Other,John Adams
TAIWAN,1800,0,Other,John Adams
USA,1801,5,Other,Thomas Jefferson
MEXICO,1801,0,Other,Thomas Jefferson
GREAT BRITAIN,1801,0,Other,Thomas Jefferson
SPAIN,1801,0,Other,Thomas Jefferson
FRANCE,1801,0,Other,Thomas Jefferson
CHINA,1801,0,Other,Thomas Jefferson
CUBA,1801,0,Other,Thomas Jefferson
USSR/RUSSIA,1801,0,Other,Thomas Jefferson
JAPAN,1801,0,Other,Thomas Jefferson
GERMANY,1801,0,Other,Thomas Jefferson
SOUTH KOREA,1801,0,Other,Thomas Jefferson
UK,1801,0,Other,Thomas Jefferson
IRAQ,1801,0,Other,Thomas Jefferson
PHILIPPINES,1801,0,Other,Thomas Jefferson
NICARAGUA,1801,0,Other,Thomas Jefferson
AFGHANISTAN,1801,0,Other,Thomas Jefferson
CANADA,1801,0,Other,Thomas Jefferson
BRAZIL,1801,0,Other,Thomas Jefferson
VENEZUELA,1801,0,Other,Thomas Jefferson
IRAN,1801,0,Other,Thomas Jefferson
TURKEY,1801,0,Other,Thomas Jefferson
PERU,1801,0,Other,Thomas Jefferson
VIETNAM,1801,0,Other,Thomas Jefferson
PANAMA,1801,0,Other,Thomas Jefferson
ITALY,1801,0,Other,Thomas Jefferson
PORTUGAL,1801,0,Other,Thomas Jefferson
CHILE,1801,0,Other,Thomas Jefferson
AUSTRIA,1801,0,Other,Thomas Jefferson
COLOMBIA,1801,0,Other,Thomas Jefferson
NETHERLANDS,1801,0,Other,Thomas Jefferson
DENMARK,1801,0,Other,Thomas Jefferson
ISRAEL,1801,0,Other,Thomas Jefferson
EGYPT,1801,0,Other,Thomas Jefferson
BELGIUM,1801,0,Other,Thomas Jefferson
SWEDEN,1801,0,Other,Thomas Jefferson
COSTA RICA,1801,0,Other,Thomas Jefferson
ARGENTINA,1801,0,Other,Thomas Jefferson
LIBERIA,1801,0,Other,Thomas Jefferson
GREECE,1801,0,Other,Thomas Jefferson
POLAND,1801,0,Other,Thomas Jefferson
BOLIVIA,1801,0,Other,Thomas Jefferson
HONDURAS,1801,0,Other,Thomas Jefferson
INDIA,1801,0,Other,Thomas Jefferson
GENEVA,1801,0,Other,Thomas Jefferson
ECUADOR,1801,0,Other,Thomas Jefferson
PAKISTAN,1801,0,Other,Thomas Jefferson
THE WEST INDIES,1801,0,Other,Thomas Jefferson
LIBYA,1801,1,Other,Thomas Jefferson
NORWAY,1801,0,Other,Thomas Jefferson
PRUSSIA,1801,0,Other,Thomas Jefferson
AUSTRALIA,1801,0,Other,Thomas Jefferson
UKRAINE,1801,0,Other,Thomas Jefferson
HUNGARY,1801,0,Other,Thomas Jefferson
LEBANON,1801,0,Other,Thomas Jefferson
NORTH KOREA,1801,0,Other,Thomas Jefferson
GUATEMALA,1801,0,Other,Thomas Jefferson
HAITI,1801,0,Other,Thomas Jefferson
SWITZERLAND,1801,0,Other,Thomas Jefferson
SYRIA,1801,0,Other,Thomas Jefferson
MOROCCO,1801,0,Other,Thomas Jefferson
THE DOMINICAN REPUBLIC,1801,0,Other,Thomas Jefferson
NEW ZEALAND,1801,0,Other,Thomas Jefferson
PALESTINE,1801,0,Other,Thomas Jefferson
BULGARIA,1801,0,Other,Thomas Jefferson
IRELAND,1801,0,Other,Thomas Jefferson
BOSNIA,1801,0,Other,Thomas Jefferson
ARMENIA,1801,0,Other,Thomas Jefferson
EL SALVADOR,1801,0,Other,Thomas Jefferson
INDONESIA,1801,0,Other,Thomas Jefferson
KOSOVO,1801,0,Other,Thomas Jefferson
LAOS,1801,0,Other,Thomas Jefferson
NIGERIA,1801,0,Other,Thomas Jefferson
YEMEN,1801,0,Other,Thomas Jefferson
CZECHOSLOVAKIA,1801,0,Other,Thomas Jefferson
NORTHERN IRELAND,1801,0,Other,Thomas Jefferson
SOMALIA,1801,0,Other,Thomas Jefferson
URUGUAY,1801,0,Other,Thomas Jefferson
CAMBODIA,1801,0,Other,Thomas Jefferson
SAUDI ARABIA,1801,0,Other,Thomas Jefferson
SOUTH AFRICA,1801,0,Other,Thomas Jefferson
YUGOSLAVIA,1801,0,Other,Thomas Jefferson
FINLAND,1801,0,Other,Thomas Jefferson
THAILAND,1801,0,Other,Thomas Jefferson
JORDAN,1801,0,Other,Thomas Jefferson
KUWAIT,1801,0,Other,Thomas Jefferson
LITHUANIA,1801,0,Other,Thomas Jefferson
SUDAN,1801,0,Other,Thomas Jefferson
TAIWAN,1801,0,Other,Thomas Jefferson
USA,1802,2,Other,Thomas Jefferson
MEXICO,1802,0,Other,Thomas Jefferson
GREAT BRITAIN,1802,0,Other,Thomas Jefferson
SPAIN,1802,0,Other,Thomas Jefferson
FRANCE,1802,1,Other,Thomas Jefferson
CHINA,1802,0,Other,Thomas Jefferson
CUBA,1802,0,Other,Thomas Jefferson
USSR/RUSSIA,1802,0,Other,Thomas Jefferson
JAPAN,1802,0,Other,Thomas Jefferson
GERMANY,1802,0,Other,Thomas Jefferson
SOUTH KOREA,1802,0,Other,Thomas Jefferson
UK,1802,0,Other,Thomas Jefferson
IRAQ,1802,0,Other,Thomas Jefferson
PHILIPPINES,1802,0,Other,Thomas Jefferson
NICARAGUA,1802,0,Other,Thomas Jefferson
AFGHANISTAN,1802,0,Other,Thomas Jefferson
CANADA,1802,0,Other,Thomas Jefferson
BRAZIL,1802,0,Other,Thomas Jefferson
VENEZUELA,1802,0,Other,Thomas Jefferson
IRAN,1802,0,Other,Thomas Jefferson
TURKEY,1802,0,Other,Thomas Jefferson
PERU,1802,0,Other,Thomas Jefferson
VIETNAM,1802,0,Other,Thomas Jefferson
PANAMA,1802,0,Other,Thomas Jefferson
ITALY,1802,0,Other,Thomas Jefferson
PORTUGAL,1802,0,Other,Thomas Jefferson
CHILE,1802,0,Other,Thomas Jefferson
AUSTRIA,1802,0,Other,Thomas Jefferson
COLOMBIA,1802,0,Other,Thomas Jefferson
NETHERLANDS,1802,0,Other,Thomas Jefferson
DENMARK,1802,0,Other,Thomas Jefferson
ISRAEL,1802,0,Other,Thomas Jefferson
EGYPT,1802,0,Other,Thomas Jefferson
BELGIUM,1802,0,Other,Thomas Jefferson
SWEDEN,1802,0,Other,Thomas Jefferson
COSTA RICA,1802,0,Other,Thomas Jefferson
ARGENTINA,1802,0,Other,Thomas Jefferson
LIBERIA,1802,0,Other,Thomas Jefferson
GREECE,1802,0,Other,Thomas Jefferson
POLAND,1802,0,Other,Thomas Jefferson
BOLIVIA,1802,0,Other,Thomas Jefferson
HONDURAS,1802,0,Other,Thomas Jefferson
INDIA,1802,0,Other,Thomas Jefferson
GENEVA,1802,0,Other,Thomas Jefferson
ECUADOR,1802,0,Other,Thomas Jefferson
PAKISTAN,1802,0,Other,Thomas Jefferson
THE WEST INDIES,1802,0,Other,Thomas Jefferson
LIBYA,1802,2,Other,Thomas Jefferson
NORWAY,1802,0,Other,Thomas Jefferson
PRUSSIA,1802,0,Other,Thomas Jefferson
AUSTRALIA,1802,0,Other,Thomas Jefferson
UKRAINE,1802,0,Other,Thomas Jefferson
HUNGARY,1802,0,Other,Thomas Jefferson
LEBANON,1802,0,Other,Thomas Jefferson
NORTH KOREA,1802,0,Other,Thomas Jefferson
GUATEMALA,1802,0,Other,Thomas Jefferson
HAITI,1802,0,Other,Thomas Jefferson
SWITZERLAND,1802,0,Other,Thomas Jefferson
SYRIA,1802,0,Other,Thomas Jefferson
MOROCCO,1802,0,Other,Thomas Jefferson
THE DOMINICAN REPUBLIC,1802,0,Other,Thomas Jefferson
NEW ZEALAND,1802,0,Other,Thomas Jefferson
PALESTINE,1802,0,Other,Thomas Jefferson
BULGARIA,1802,0,Other,Thomas Jefferson
IRELAND,1802,0,Other,Thomas Jefferson
BOSNIA,1802,0,Other,Thomas Jefferson
ARMENIA,1802,0,Other,Thomas Jefferson
EL SALVADOR,1802,0,Other,Thomas Jefferson
INDONESIA,1802,0,Other,Thomas Jefferson
KOSOVO,1802,0,Other,Thomas Jefferson
LAOS,1802,0,Other,Thomas Jefferson
NIGERIA,1802,0,Other,Thomas Jefferson
YEMEN,1802,0,Other,Thomas Jefferson
CZECHOSLOVAKIA,1802,0,Other,Thomas Jefferson
NORTHERN IRELAND,1802,0,Other,Thomas Jefferson
SOMALIA,1802,0,Other,Thomas Jefferson
URUGUAY,1802,0,Other,Thomas Jefferson
CAMBODIA,1802,0,Other,Thomas Jefferson
SAUDI ARABIA,1802,0,Other,Thomas Jefferson
SOUTH AFRICA,1802,0,Other,Thomas Jefferson
YUGOSLAVIA,1802,0,Other,Thomas Jefferson
FINLAND,1802,0,Other,Thomas Jefferson
THAILAND,1802,0,Other,Thomas Jefferson
JORDAN,1802,0,Other,Thomas Jefferson
KUWAIT,1802,0,Other,Thomas Jefferson
LITHUANIA,1802,0,Other,Thomas Jefferson
SUDAN,1802,0,Other,Thomas Jefferson
TAIWAN,1802,0,Other,Thomas Jefferson
USA,1803,6,Other,Thomas Jefferson
MEXICO,1803,0,Other,Thomas Jefferson
GREAT BRITAIN,1803,0,Other,Thomas Jefferson
SPAIN,1803,0,Other,Thomas Jefferson
FRANCE,1803,1,Other,Thomas Jefferson
CHINA,1803,0,Other,Thomas Jefferson
CUBA,1803,0,Other,Thomas Jefferson
USSR/RUSSIA,1803,0,Other,Thomas Jefferson
JAPAN,1803,0,Other,Thomas Jefferson
GERMANY,1803,0,Other,Thomas Jefferson
SOUTH KOREA,1803,0,Other,Thomas Jefferson
UK,1803,0,Other,Thomas Jefferson
IRAQ,1803,0,Other,Thomas Jefferson
PHILIPPINES,1803,0,Other,Thomas Jefferson
NICARAGUA,1803,0,Other,Thomas Jefferson
AFGHANISTAN,1803,0,Other,Thomas Jefferson
CANADA,1803,0,Other,Thomas Jefferson
BRAZIL,1803,0,Other,Thomas Jefferson
VENEZUELA,1803,0,Other,Thomas Jefferson
IRAN,1803,0,Other,Thomas Jefferson
TURKEY,1803,0,Other,Thomas Jefferson
PERU,1803,0,Other,Thomas Jefferson
VIETNAM,1803,0,Other,Thomas Jefferson
PANAMA,1803,0,Other,Thomas Jefferson
ITALY,1803,0,Other,Thomas Jefferson
PORTUGAL,1803,0,Other,Thomas Jefferson
CHILE,1803,0,Other,Thomas Jefferson
AUSTRIA,1803,0,Other,Thomas Jefferson
COLOMBIA,1803,0,Other,Thomas Jefferson
