Country,Year,Mentions,Party,President
New Zealand,1798,0,Other,John Adams
Palestine,1798,0,Other,John Adams
Bulgaria,1798,0,Other,John Adams
Ireland,1798,0,Other,John Adams
Bosnia,1798,0,Other,John Adams
Armenia,1798,0,Other,John Adams
El Salvador,1798,0,Other,John Adams
Indonesia,1798,0,Other,John Adams
Kosovo,1798,0,Other,John Adams
Laos,1798,0,Other,John Adams
Nigeria,1798,0,Other,John Adams
Yemen,1798,0,Other,John Adams
Czechoslovakia,1798,0,Other,John Adams
Northern Ireland,1798,0,Other,John Adams
Somalia,1798,0,Other,John Adams
Uruguay,1798,0,Other,John Adams
Cambodia,1798,0,Other,John Adams
Saudi Arabia,1798,0,Other,John Adams
South Africa,1798,0,Other,John Adams
Yugoslavia,1798,0,Other,John Adams
Finland,1798,0,Other,John Adams
Thailand,1798,0,Other,John Adams
Jordan,1798,0,Other,John Adams
Kuwait,1798,0,Other,John Adams
Lithuania,1798,0,Other,John Adams
Sudan,1798,0,Other,John Adams
Taiwan,1798,0,Other,John Adams
United States of America,1799,8,Other,John Adams
Mexico,1799,0,Other,John Adams
Great Britain,1799,1,Other,John Adams
Spain,1799,0,Other,John Adams
France,1799,3,Other,John Adams
China,1799,0,Other,John Adams
Cuba,1799,0,Other,John Adams
Russia,1799,0,Other,John Adams
Japan,1799,0,Other,John Adams
Germany,1799,0,Other,John Adams
South Korea,1799,0,Other,John Adams
United Kingdom,1799,2,Other,John Adams
Iraq,1799,0,Other,John Adams
Philippines,1799,0,Other,John Adams
Nicaragua,1799,0,Other,John Adams
Afghanistan,1799,0,Other,John Adams
Canada,1799,0,Other,John Adams
Brazil,1799,0,Other,John Adams
Venezuela,1799,0,Other,John Adams
Iran,1799,0,Other,John Adams
Turkey,1799,0,Other,John Adams
Peru,1799,0,Other,John Adams
Vietnam,1799,0,Other,John Adams
Panama,1799,0,Other,John Adams
Italy,1799,0,Other,John Adams
Portugal,1799,0,Other,John Adams
Chile,1799,0,Other,John Adams
Austria,1799,0,Other,John Adams
Colombia,1799,0,Other,John Adams
Netherlands,1799,0,Other,John Adams
Denmark,1799,0,Other,John Adams
Israel,1799,0,Other,John Adams
Egypt,1799,0,Other,John Adams
Belgium,1799,0,Other,John Adams
Sweden,1799,0,Other,John Adams
Costa Rica,1799,0,Other,John Adams
Argentina,1799,0,Other,John Adams
Liberia,1799,0,Other,John Adams
Greece,1799,0,Other,John Adams
Poland,1799,0,Other,John Adams
Bolivia,1799,0,Other,John Adams
Honduras,1799,0,Other,John Adams
India,1799,0,Other,John Adams
Geneva,1799,0,Other,John Adams
Ecuador,1799,0,Other,John Adams
Pakistan,1799,0,Other,John Adams
The West Indies,1799,0,Other,John Adams
Libya,1799,0,Other,John Adams
Norway,1799,0,Other,John Adams
Prussia,1799,0,Other,John Adams
Australia,1799,0,Other,John Adams
Ukraine,1799,0,Other,John Adams
Hungary,1799,0,Other,John Adams
Lebanon,1799,0,Other,John Adams
North Korea,1799,0,Other,John Adams
Guatemala,1799,0,Other,John Adams
Haiti,1799,0,Other,John Adams
Switzerland,1799,0,Other,John Adams
Syria,1799,0,Other,John Adams
Morocco,1799,0,Other,John Adams
The Dominican Republic,1799,0,Other,John Adams
New Zealand,1799,0,Other,John Adams
Palestine,1799,0,Other,John Adams
Bulgaria,1799,0,Other,John Adams
Ireland,1799,0,Other,John Adams
Bosnia,1799,0,Other,John Adams
Armenia,1799,0,Other,John Adams
El Salvador,1799,0,Other,John Adams
Indonesia,1799,0,Other,John Adams
Kosovo,1799,0,Other,John Adams
Laos,1799,0,Other,John Adams
Nigeria,1799,0,Other,John Adams
Yemen,1799,0,Other,John Adams
Czechoslovakia,1799,0,Other,John Adams
Northern Ireland,1799,0,Other,John Adams
Somalia,1799,0,Other,John Adams
Uruguay,1799,0,Other,John Adams
Cambodia,1799,0,Other,John Adams
Saudi Arabia,1799,0,Other,John Adams
South Africa,1799,0,Other,John Adams
Yugoslavia,1799,0,Other,John Adams
Finland,1799,0,Other,John Adams
Thailand,1799,0,Other,John Adams
Jordan,1799,0,Other,John Adams
Kuwait,1799,0,Other,John Adams
Lithuania,1799,0,Other,John Adams
Sudan,1799,0,Other,John Adams
Taiwan,1799,0,Other,John Adams
United States of America,1800,7,Other,John Adams
Mexico,1800,0,Other,John Adams
Great Britain,1800,1,Other,John Adams
Spain,1800,0,Other,John Adams
France,1800,1,Other,John Adams
China,1800,0,Other,John Adams
Cuba,1800,0,Other,John Adams
Russia,1800,0,Other,John Adams
Japan,1800,0,Other,John Adams
Germany,1800,0,Other,John Adams
South Korea,1800,0,Other,John Adams
United Kingdom,1800,0,Other,John Adams
Iraq,1800,0,Other,John Adams
Philippines,1800,0,Other,John Adams
Nicaragua,1800,0,Other,John Adams
Afghanistan,1800,0,Other,John Adams
Canada,1800,0,Other,John Adams
Brazil,1800,0,Other,John Adams
Venezuela,1800,0,Other,John Adams
Iran,1800,0,Other,John Adams
Turkey,1800,0,Other,John Adams
Peru,1800,0,Other,John Adams
Vietnam,1800,0,Other,John Adams
Panama,1800,0,Other,John Adams
Italy,1800,0,Other,John Adams
Portugal,1800,0,Other,John Adams
Chile,1800,0,Other,John Adams
Austria,1800,0,Other,John Adams
Colombia,1800,0,Other,John Adams
Netherlands,1800,0,Other,John Adams
Denmark,1800,0,Other,John Adams
Israel,1800,0,Other,John Adams
Egypt,1800,0,Other,John Adams
Belgium,1800,0,Other,John Adams
Sweden,1800,0,Other,John Adams
Costa Rica,1800,0,Other,John Adams
Argentina,1800,0,Other,John Adams
Liberia,1800,0,Other,John Adams
Greece,1800,0,Other,John Adams
Poland,1800,0,Other,John Adams
Bolivia,1800,0,Other,John Adams
Honduras,1800,0,Other,John Adams
India,1800,0,Other,John Adams
Geneva,1800,0,Other,John Adams
Ecuador,1800,0,Other,John Adams
Pakistan,1800,0,Other,John Adams
The West Indies,1800,0,Other,John Adams
Libya,1800,0,Other,John Adams
Norway,1800,0,Other,John Adams
Prussia,1800,0,Other,John Adams
Australia,1800,0,Other,John Adams
Ukraine,1800,0,Other,John Adams
Hungary,1800,0,Other,John Adams
Lebanon,1800,0,Other,John Adams
North Korea,1800,0,Other,John Adams
Guatemala,1800,0,Other,John Adams
Haiti,1800,0,Other,John Adams
Switzerland,1800,0,Other,John Adams
Syria,1800,0,Other,John Adams
Morocco,1800,0,Other,John Adams
The Dominican Republic,1800,0,Other,John Adams
New Zealand,1800,0,Other,John Adams
Palestine,1800,0,Other,John Adams
Bulgaria,1800,0,Other,John Adams
Ireland,1800,0,Other,John Adams
Bosnia,1800,0,Other,John Adams
Armenia,1800,0,Other,John Adams
El Salvador,1800,0,Other,John Adams
Indonesia,1800,0,Other,John Adams
Kosovo,1800,0,Other,John Adams
Laos,1800,0,Other,John Adams
Nigeria,1800,0,Other,John Adams
Yemen,1800,0,Other,John Adams
Czechoslovakia,1800,0,Other,John Adams
Northern Ireland,1800,0,Other,John Adams
Somalia,1800,0,Other,John Adams
Uruguay,1800,0,Other,John Adams
Cambodia,1800,0,Other,John Adams
Saudi Arabia,1800,0,Other,John Adams
South Africa,1800,0,Other,John Adams
Yugoslavia,1800,0,Other,John Adams
Finland,1800,0,Other,John Adams
Thailand,1800,0,Other,John Adams
Jordan,1800,0,Other,John Adams
Kuwait,1800,0,Other,John Adams
Lithuania,1800,0,Other,John Adams
Sudan,1800,0,Other,John Adams
Taiwan,1800,0,Other,John Adams
United States of America,1801,5,Other,Thomas Jefferson
Mexico,1801,0,Other,Thomas Jefferson
Great Britain,1801,0,Other,Thomas Jefferson
Spain,1801,0,Other,Thomas Jefferson
France,1801,0,Other,Thomas Jefferson
China,1801,0,Other,Thomas Jefferson
Cuba,1801,0,Other,Thomas Jefferson
Russia,1801,0,Other,Thomas Jefferson
Japan,1801,0,Other,Thomas Jefferson
Germany,1801,0,Other,Thomas Jefferson
South Korea,1801,0,Other,Thomas Jefferson
United Kingdom,1801,0,Other,Thomas Jefferson
Iraq,1801,0,Other,Thomas Jefferson
Philippines,1801,0,Other,Thomas Jefferson
Nicaragua,1801,0,Other,Thomas Jefferson
Afghanistan,1801,0,Other,Thomas Jefferson
Canada,1801,0,Other,Thomas Jefferson
Brazil,1801,0,Other,Thomas Jefferson
Venezuela,1801,0,Other,Thomas Jefferson
Iran,1801,0,Other,Thomas Jefferson
Turkey,1801,0,Other,Thomas Jefferson
Peru,1801,0,Other,Thomas Jefferson
Vietnam,1801,0,Other,Thomas Jefferson
Panama,1801,0,Other,Thomas Jefferson
Italy,1801,0,Other,Thomas Jefferson
Portugal,1801,0,Other,Thomas Jefferson
Chile,1801,0,Other,Thomas Jefferson
Austria,1801,0,Other,Thomas Jefferson
Colombia,1801,0,Other,Thomas Jefferson
Netherlands,1801,0,Other,Thomas Jefferson
Denmark,1801,0,Other,Thomas Jefferson
Israel,1801,0,Other,Thomas Jefferson
Egypt,1801,0,Other,Thomas Jefferson
Belgium,1801,0,Other,Thomas Jefferson
Sweden,1801,0,Other,Thomas Jefferson
Costa Rica,1801,0,Other,Thomas Jefferson
Argentina,1801,0,Other,Thomas Jefferson
Liberia,1801,0,Other,Thomas Jefferson
Greece,1801,0,Other,Thomas Jefferson
Poland,1801,0,Other,Thomas Jefferson
Bolivia,1801,0,Other,Thomas Jefferson
Honduras,1801,0,Other,Thomas Jefferson
India,1801,0,Other,Thomas Jefferson
Geneva,1801,0,Other,Thomas Jefferson
Ecuador,1801,0,Other,Thomas Jefferson
Pakistan,1801,0,Other,Thomas Jefferson
The West Indies,1801,0,Other,Thomas Jefferson
Libya,1801,1,Other,Thomas Jefferson
Norway,1801,0,Other,Thomas Jefferson
Prussia,1801,0,Other,Thomas Jefferson
Australia,1801,0,Other,Thomas Jefferson
Ukraine,1801,0,Other,Thomas Jefferson
Hungary,1801,0,Other,Thomas Jefferson
Lebanon,1801,0,Other,Thomas Jefferson
North Korea,1801,0,Other,Thomas Jefferson
Guatemala,1801,0,Other,Thomas Jefferson
Haiti,1801,0,Other,Thomas Jefferson
Switzerland,1801,0,Other,Thomas Jefferson
Syria,1801,0,Other,Thomas Jefferson
Morocco,1801,0,Other,Thomas Jefferson
The Dominican Republic,1801,0,Other,Thomas Jefferson
New Zealand,1801,0,Other,Thomas Jefferson
Palestine,1801,0,Other,Thomas Jefferson
Bulgaria,1801,0,Other,Thomas Jefferson
Ireland,1801,0,Other,Thomas Jefferson
Bosnia,1801,0,Other,Thomas Jefferson
Armenia,1801,0,Other,Thomas Jefferson
El Salvador,1801,0,Other,Thomas Jefferson
Indonesia,1801,0,Other,Thomas Jefferson
Kosovo,1801,0,Other,Thomas Jefferson
Laos,1801,0,Other,Thomas Jefferson
Nigeria,1801,0,Other,Thomas Jefferson
Yemen,1801,0,Other,Thomas Jefferson
Czechoslovakia,1801,0,Other,Thomas Jefferson
Northern Ireland,1801,0,Other,Thomas Jefferson
Somalia,1801,0,Other,Thomas Jefferson
Uruguay,1801,0,Other,Thomas Jefferson
Cambodia,1801,0,Other,Thomas Jefferson
Saudi Arabia,1801,0,Other,Thomas Jefferson
South Africa,1801,0,Other,Thomas Jefferson
Yugoslavia,1801,0,Other,Thomas Jefferson
Finland,1801,0,Other,Thomas Jefferson
Thailand,1801,0,Other,Thomas Jefferson
Jordan,1801,0,Other,Thomas Jefferson
Kuwait,1801,0,Other,Thomas Jefferson
Lithuania,1801,0,Other,Thomas Jefferson
Sudan,1801,0,Other,Thomas Jefferson
Taiwan,1801,0,Other,Thomas Jefferson
United States of America,1802,2,Other,Thomas Jefferson
Mexico,1802,0,Other,Thomas Jefferson
Great Britain,1802,0,Other,Thomas Jefferson
Spain,1802,0,Other,Thomas Jefferson
France,1802,1,Other,Thomas Jefferson
China,1802,0,Other,Thomas Jefferson
Cuba,1802,0,Other,Thomas Jefferson
Russia,1802,0,Other,Thomas Jefferson
Japan,1802,0,Other,Thomas Jefferson
Germany,1802,0,Other,Thomas Jefferson
South Korea,1802,0,Other,Thomas Jefferson
United Kingdom,1802,0,Other,Thomas Jefferson
Iraq,1802,0,Other,Thomas Jefferson
Philippines,1802,0,Other,Thomas Jefferson
Nicaragua,1802,0,Other,Thomas Jefferson
Afghanistan,1802,0,Other,Thomas Jefferson
Canada,1802,0,Other,Thomas Jefferson
Brazil,1802,0,Other,Thomas Jefferson
Venezuela,1802,0,Other,Thomas Jefferson
Iran,1802,0,Other,Thomas Jefferson
Turkey,1802,0,Other,Thomas Jefferson
Peru,1802,0,Other,Thomas Jefferson
Vietnam,1802,0,Other,Thomas Jefferson
Panama,1802,0,Other,Thomas Jefferson
Italy,1802,0,Other,Thomas Jefferson
Portugal,1802,0,Other,Thomas Jefferson
Chile,1802,0,Other,Thomas Jefferson
Austria,1802,0,Other,Thomas Jefferson
Colombia,1802,0,Other,Thomas Jefferson
Netherlands,1802,0,Other,Thomas Jefferson
Denmark,1802,0,Other,Thomas Jefferson
Israel,1802,0,Other,Thomas Jefferson
Egypt,1802,0,Other,Thomas Jefferson
Belgium,1802,0,Other,Thomas Jefferson
Sweden,1802,0,Other,Thomas Jefferson
Costa Rica,1802,0,Other,Thomas Jefferson
Argentina,1802,0,Other,Thomas Jefferson
Liberia,1802,0,Other,Thomas Jefferson
Greece,1802,0,Other,Thomas Jefferson
Poland,1802,0,Other,Thomas Jefferson
Bolivia,1802,0,Other,Thomas Jefferson
Honduras,1802,0,Other,Thomas Jefferson
India,1802,0,Other,Thomas Jefferson
Geneva,1802,0,Other,Thomas Jefferson
Ecuador,1802,0,Other,Thomas Jefferson
Pakistan,1802,0,Other,Thomas Jefferson
The West Indies,1802,0,Other,Thomas Jefferson
Libya,1802,2,Other,Thomas Jefferson
Norway,1802,0,Other,Thomas Jefferson
Prussia,1802,0,Other,Thomas Jefferson
Australia,1802,0,Other,Thomas Jefferson
Ukraine,1802,0,Other,Thomas Jefferson
Hungary,1802,0,Other,Thomas Jefferson
Lebanon,1802,0,Other,Thomas Jefferson
North Korea,1802,0,Other,Thomas Jefferson
Guatemala,1802,0,Other,Thomas Jefferson
Haiti,1802,0,Other,Thomas Jefferson
Switzerland,1802,0,Other,Thomas Jefferson
Syria,1802,0,Other,Thomas Jefferson
Morocco,1802,0,Other,Thomas Jefferson
The Dominican Republic,1802,0,Other,Thomas Jefferson
New Zealand,1802,0,Other,Thomas Jefferson
Palestine,1802,0,Other,Thomas Jefferson
Bulgaria,1802,0,Other,Thomas Jefferson
Ireland,1802,0,Other,Thomas Jefferson
Bosnia,1802,0,Other,Thomas Jefferson
Armenia,1802,0,Other,Thomas Jefferson
El Salvador,1802,0,Other,Thomas Jefferson
Indonesia,1802,0,Other,Thomas Jefferson
Kosovo,1802,0,Other,Thomas Jefferson
Laos,1802,0,Other,Thomas Jefferson
Nigeria,1802,0,Other,Thomas Jefferson
Yemen,1802,0,Other,Thomas Jefferson
Czechoslovakia,1802,0,Other,Thomas Jefferson
Northern Ireland,1802,0,Other,Thomas Jefferson
Somalia,1802,0,Other,Thomas Jefferson
Uruguay,1802,0,Other,Thomas Jefferson
Cambodia,1802,0,Other,Thomas Jefferson
Saudi Arabia,1802,0,Other,Thomas Jefferson
South Africa,1802,0,Other,Thomas Jefferson
Yugoslavia,1802,0,Other,Thomas Jefferson
Finland,1802,0,Other,Thomas Jefferson
Thailand,1802,0,Other,Thomas Jefferson
Jordan,1802,0,Other,Thomas Jefferson
Kuwait,1802,0,Other,Thomas Jefferson
Lithuania,1802,0,Other,Thomas Jefferson
Sudan,1802,0,Other,Thomas Jefferson
Taiwan,1802,0,Other,Thomas Jefferson
United States of America,1803,6,Other,Thomas Jefferson
Mexico,1803,0,Other,Thomas Jefferson
Great Britain,1803,0,Other,Thomas Jefferson
Spain,1803,0,Other,Thomas Jefferson
France,1803,1,Other,Thomas Jefferson
China,1803,0,Other,Thomas Jefferson
Cuba,1803,0,Other,Thomas Jefferson
Russia,1803,0,Other,Thomas Jefferson
Japan,1803,0,Other,Thomas Jefferson
Germany,1803,0,Other,Thomas Jefferson
South Korea,1803,0,Other,Thomas Jefferson
United Kingdom,1803,0,Other,Thomas Jefferson
Iraq,1803,0,Other,Thomas Jefferson
Philippines,1803,0,Other,Thomas Jefferson
Nicaragua,1803,0,Other,Thomas Jefferson
Afghanistan,1803,0,Other,Thomas Jefferson
Canada,1803,0,Other,Thomas Jefferson
Brazil,1803,0,Other,Thomas Jefferson
Venezuela,1803,0,Other,Thomas Jefferson
Iran,1803,0,Other,Thomas Jefferson
Turkey,1803,0,Other,Thomas Jefferson
Peru,1803,0,Other,Thomas Jefferson
Vietnam,1803,0,Other,Thomas Jefferson
Panama,1803,0,Other,Thomas Jefferson
Italy,1803,0,Other,Thomas Jefferson
Portugal,1803,0,Other,Thomas Jefferson
Chile,1803,0,Other,Thomas Jefferson
Austria,1803,0,Other,Thomas Jefferson
Colombia,1803,0,Other,Thomas Jefferson
Netherlands,1803,0,Other,Thomas Jefferson
Denmark,1803,0,Other,Thomas Jefferson
Israel,1803,0,Other,Thomas Jefferson
Egypt,1803,0,Other,Thomas Jefferson
Belgium,1803,0,Other,Thomas Jefferson
Sweden,1803,0,Other,Thomas Jefferson
Costa Rica,1803,0,Other,Thomas Jefferson
Argentina,1803,0,Other,Thomas Jefferson
Liberia,1803,0,Other,Thomas Jefferson
Greece,1803,0,Other,Thomas Jefferson
Poland,1803,0,Other,Thomas Jefferson
Bolivia,1803,0,Other,Thomas Jefferson
Honduras,1803,0,Other,Thomas Jefferson
India,1803,0,Other,Thomas Jefferson
Geneva,1803,0,Other,Thomas Jefferson
Ecuador,1803,0,Other,Thomas Jefferson
Pakistan,1803,0,Other,Thomas Jefferson
The West Indies,1803,0,Other,Thomas Jefferson
Libya,1803,0,Other,Thomas Jefferson
Norway,1803,0,Other,Thomas Jefferson
Prussia,1803,0,Other,Thomas Jefferson
